Hyperparameters,Reward Mean,Standard Deviation
"{'num_runs': 10, 'epsilon_decay': 0.01, 'learning_rate': 0.4, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 5, 'loss_function': 'MSE', 'epsilon_start': 0.7, 'epsilon_end': 0.5, 'network_architecture': (4, 8, 8, 2)}",20.740800857543945,10.609419822692871
"{'num_runs': 10, 'epsilon_decay': 0.9, 'learning_rate': 0.4, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 30, 'loss_function': 'MSE', 'epsilon_start': 0.1, 'epsilon_end': 0.5, 'network_architecture': (4, 8, 8, 2)}",23.90760040283203,13.544489860534668
"{'num_runs': 10, 'epsilon_decay': 0.05, 'learning_rate': 0.9, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 1, 'loss_function': 'MSE', 'epsilon_start': 0.1, 'epsilon_end': 0.5, 'network_architecture': (4, 8, 8, 2)}",21.535200119018555,10.421767234802246
"{'num_runs': 10, 'epsilon_decay': 0.05, 'learning_rate': 0.01, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 30, 'loss_function': 'MSE', 'epsilon_start': 0.3, 'epsilon_end': 0.01, 'network_architecture': (4, 8, 8, 2)}",9.509599685668945,0.9754173755645752
"{'num_runs': 10, 'epsilon_decay': 0.9, 'learning_rate': 0.05, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 1, 'loss_function': 'MSE', 'epsilon_start': 0.9, 'epsilon_end': 0, 'network_architecture': (4, 8, 8, 2)}",17.555599212646484,12.683778762817383
"{'num_runs': 10, 'epsilon_decay': 0.2, 'learning_rate': 0.05, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 30, 'loss_function': 'MSE', 'epsilon_start': 0.7, 'epsilon_end': 0.5, 'network_architecture': (4, 8, 8, 2)}",50.85680389404297,37.238494873046875
"{'num_runs': 10, 'epsilon_decay': 0.2, 'learning_rate': 0.05, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 20, 'loss_function': 'MSE', 'epsilon_start': 0.1, 'epsilon_end': 0.01, 'network_architecture': (4, 8, 8, 2)}",36.04999923706055,26.502586364746094
"{'num_runs': 10, 'epsilon_decay': 0.05, 'learning_rate': 0.9, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 5, 'loss_function': 'MSE', 'epsilon_start': 0.9, 'epsilon_end': 0, 'network_architecture': (4, 8, 8, 2)}",19.979999542236328,9.869609832763672
"{'num_runs': 10, 'epsilon_decay': 0.3, 'learning_rate': 0.9, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 1, 'loss_function': 'MSE', 'epsilon_start': 0.9, 'epsilon_end': 0, 'network_architecture': (4, 8, 8, 2)}",19.779600143432617,9.738377571105957
"{'num_runs': 10, 'epsilon_decay': 0.3, 'learning_rate': 0.01, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 50, 'loss_function': 'MSE', 'epsilon_start': 0.9, 'epsilon_end': 0.5, 'network_architecture': (4, 8, 8, 2)}",24.182397842407227,17.781484603881836
"{'num_runs': 10, 'epsilon_decay': 0.9, 'learning_rate': 0.6, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 50, 'loss_function': 'MSE', 'epsilon_start': 0.3, 'epsilon_end': 0.5, 'network_architecture': (4, 8, 8, 2)}",21.557199478149414,11.47899055480957
"{'num_runs': 10, 'epsilon_decay': 0.3, 'learning_rate': 0.1, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 1, 'loss_function': 'MSE', 'epsilon_start': 0.9, 'epsilon_end': 0.5, 'network_architecture': (4, 8, 8, 2)}",18.738399505615234,9.776182174682617
"{'num_runs': 10, 'epsilon_decay': 0.3, 'learning_rate': 0.1, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 30, 'loss_function': 'MSE', 'epsilon_start': 0.7, 'epsilon_end': 0.01, 'network_architecture': (4, 8, 8, 2)}",52.28399658203125,44.22135543823242
"{'num_runs': 10, 'epsilon_decay': 0.2, 'learning_rate': 0.1, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 50, 'loss_function': 'MSE', 'epsilon_start': 0.9, 'epsilon_end': 0.01, 'network_architecture': (4, 8, 8, 2)}",18.54520034790039,18.80463981628418
"{'num_runs': 10, 'epsilon_decay': 0.01, 'learning_rate': 0.6, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 20, 'loss_function': 'MSE', 'epsilon_start': 0.9, 'epsilon_end': 0.01, 'network_architecture': (4, 8, 8, 2)}",18.1112003326416,10.004246711730957
"{'num_runs': 10, 'epsilon_decay': 0.2, 'learning_rate': 0.01, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 30, 'loss_function': 'MSE', 'epsilon_start': 0.7, 'epsilon_end': 0, 'network_architecture': (4, 8, 8, 2)}",9.399999618530273,0.7667904496192932
"{'num_runs': 10, 'epsilon_decay': 0.6, 'learning_rate': 0.9, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 5, 'loss_function': 'MSE', 'epsilon_start': 0.9, 'epsilon_end': 0, 'network_architecture': (4, 8, 8, 2)}",20.00119972229004,9.839598655700684
"{'num_runs': 10, 'epsilon_decay': 0.05, 'learning_rate': 0.15, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 20, 'loss_function': 'MSE', 'epsilon_start': 0.9, 'epsilon_end': 0.5, 'network_architecture': (4, 8, 8, 2)}",35.34479904174805,24.691251754760742
"{'num_runs': 10, 'epsilon_decay': 0.01, 'learning_rate': 0.1, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 20, 'loss_function': 'MSE', 'epsilon_start': 0.7, 'epsilon_end': 0.01, 'network_architecture': (4, 8, 8, 2)}",63.18479919433594,57.8958854675293
"{'num_runs': 10, 'epsilon_decay': 0.01, 'learning_rate': 0.05, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 20, 'loss_function': 'MSE', 'epsilon_start': 0.7, 'epsilon_end': 0, 'network_architecture': (4, 8, 8, 2)}",38.80839920043945,42.705177307128906
"{'num_runs': 10, 'epsilon_decay': 0.3, 'learning_rate': 0.05, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 50, 'loss_function': 'MSE', 'epsilon_start': 0.7, 'epsilon_end': 0.01, 'network_architecture': (4, 8, 8, 2)}",12.297599792480469,7.687324047088623
"{'num_runs': 10, 'epsilon_decay': 0.9, 'learning_rate': 0.01, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 1, 'loss_function': 'MSE', 'epsilon_start': 0.3, 'epsilon_end': 0, 'network_architecture': (4, 8, 8, 2)}",15.797600746154785,19.710620880126953
"{'num_runs': 10, 'epsilon_decay': 0.2, 'learning_rate': 0.05, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 1, 'loss_function': 'MSE', 'epsilon_start': 0.9, 'epsilon_end': 0.5, 'network_architecture': (4, 8, 8, 2)}",18.54119873046875,9.914339065551758
"{'num_runs': 10, 'epsilon_decay': 0.3, 'learning_rate': 0.15, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 20, 'loss_function': 'MSE', 'epsilon_start': 0.3, 'epsilon_end': 0.5, 'network_architecture': (4, 8, 8, 2)}",35.04319763183594,24.07838249206543
"{'num_runs': 10, 'epsilon_decay': 0.05, 'learning_rate': 0.1, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 20, 'loss_function': 'MSE', 'epsilon_start': 0.7, 'epsilon_end': 0.01, 'network_architecture': (4, 8, 8, 2)}",65.88560485839844,36.490814208984375
"{'num_runs': 10, 'epsilon_decay': 0.05, 'learning_rate': 0.1, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 20, 'loss_function': 'MSE', 'epsilon_start': 0.9, 'epsilon_end': 0.5, 'network_architecture': (4, 8, 8, 2)}",40.86479568481445,27.872745513916016
"{'num_runs': 10, 'epsilon_decay': 0.3, 'learning_rate': 0.4, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 1, 'loss_function': 'MSE', 'epsilon_start': 0.9, 'epsilon_end': 0, 'network_architecture': (4, 8, 8, 2)}",16.0,8.173012733459473
"{'num_runs': 10, 'epsilon_decay': 0.2, 'learning_rate': 0.4, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 1, 'loss_function': 'MSE', 'epsilon_start': 0.3, 'epsilon_end': 0.01, 'network_architecture': (4, 8, 8, 2)}",14.489999771118164,6.671363353729248
"{'num_runs': 10, 'epsilon_decay': 0.2, 'learning_rate': 0.01, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 20, 'loss_function': 'MSE', 'epsilon_start': 0.7, 'epsilon_end': 0.5, 'network_architecture': (4, 8, 8, 2)}",46.41600036621094,31.35809326171875
"{'num_runs': 10, 'epsilon_decay': 0.9, 'learning_rate': 0.4, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 5, 'loss_function': 'MSE', 'epsilon_start': 0.7, 'epsilon_end': 0.01, 'network_architecture': (4, 8, 8, 2)}",16.578399658203125,9.048510551452637
"{'num_runs': 10, 'epsilon_decay': 0.3, 'learning_rate': 0.05, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 1, 'loss_function': 'MSE', 'epsilon_start': 0.3, 'epsilon_end': 0.5, 'network_architecture': (4, 8, 8, 2)}",19.358800888061523,10.839156150817871
"{'num_runs': 10, 'epsilon_decay': 0.2, 'learning_rate': 0.4, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 50, 'loss_function': 'MSE', 'epsilon_start': 0.1, 'epsilon_end': 0.01, 'network_architecture': (4, 8, 8, 2)}",16.216800689697266,9.6610689163208
"{'num_runs': 10, 'epsilon_decay': 0.6, 'learning_rate': 0.1, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 30, 'loss_function': 'MSE', 'epsilon_start': 0.3, 'epsilon_end': 0.5, 'network_architecture': (4, 8, 8, 2)}",42.65760040283203,30.720117568969727
"{'num_runs': 10, 'epsilon_decay': 0.05, 'learning_rate': 0.15, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 5, 'loss_function': 'MSE', 'epsilon_start': 0.1, 'epsilon_end': 0.5, 'network_architecture': (4, 8, 8, 2)}",24.31999969482422,14.750536918640137
"{'num_runs': 10, 'epsilon_decay': 0.2, 'learning_rate': 0.15, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 50, 'loss_function': 'MSE', 'epsilon_start': 0.1, 'epsilon_end': 0, 'network_architecture': (4, 8, 8, 2)}",9.427200317382812,0.8084092140197754
"{'num_runs': 10, 'epsilon_decay': 0.9, 'learning_rate': 0.05, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 1, 'loss_function': 'MSE', 'epsilon_start': 0.7, 'epsilon_end': 0, 'network_architecture': (4, 8, 8, 2)}",19.598800659179688,16.102645874023438
"{'num_runs': 10, 'epsilon_decay': 0.2, 'learning_rate': 0.1, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 1, 'loss_function': 'MSE', 'epsilon_start': 0.1, 'epsilon_end': 0, 'network_architecture': (4, 8, 8, 2)}",11.177600860595703,4.4656500816345215
"{'num_runs': 10, 'epsilon_decay': 0.01, 'learning_rate': 0.9, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 30, 'loss_function': 'MSE', 'epsilon_start': 0.9, 'epsilon_end': 0.5, 'network_architecture': (4, 8, 8, 2)}",21.155601501464844,10.372564315795898
"{'num_runs': 10, 'epsilon_decay': 0.3, 'learning_rate': 0.1, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 1, 'loss_function': 'MSE', 'epsilon_start': 0.7, 'epsilon_end': 0.5, 'network_architecture': (4, 8, 8, 2)}",18.746400833129883,9.727330207824707
"{'num_runs': 10, 'epsilon_decay': 0.3, 'learning_rate': 0.01, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 20, 'loss_function': 'MSE', 'epsilon_start': 0.7, 'epsilon_end': 0.01, 'network_architecture': (4, 8, 8, 2)}",14.781999588012695,12.672390937805176
"{'num_runs': 10, 'epsilon_decay': 0.2, 'learning_rate': 0.1, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 1, 'loss_function': 'MSE', 'epsilon_start': 0.3, 'epsilon_end': 0.01, 'network_architecture': (4, 8, 8, 2)}",13.904000282287598,7.879106044769287
"{'num_runs': 10, 'epsilon_decay': 0.3, 'learning_rate': 0.1, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 5, 'loss_function': 'MSE', 'epsilon_start': 0.1, 'epsilon_end': 0, 'network_architecture': (4, 8, 8, 2)}",20.220399856567383,21.997360229492188
"{'num_runs': 10, 'epsilon_decay': 0.05, 'learning_rate': 0.4, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 20, 'loss_function': 'MSE', 'epsilon_start': 0.9, 'epsilon_end': 0.5, 'network_architecture': (4, 8, 8, 2)}",23.302001953125,13.372873306274414
"{'num_runs': 10, 'epsilon_decay': 0.9, 'learning_rate': 0.01, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 1, 'loss_function': 'MSE', 'epsilon_start': 0.1, 'epsilon_end': 0, 'network_architecture': (4, 8, 8, 2)}",23.16120147705078,33.170501708984375
"{'num_runs': 10, 'epsilon_decay': 0.05, 'learning_rate': 0.6, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 30, 'loss_function': 'MSE', 'epsilon_start': 0.3, 'epsilon_end': 0.5, 'network_architecture': (4, 8, 8, 2)}",20.828399658203125,10.5707368850708
"{'num_runs': 10, 'epsilon_decay': 0.9, 'learning_rate': 0.15, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 5, 'loss_function': 'MSE', 'epsilon_start': 0.7, 'epsilon_end': 0.01, 'network_architecture': (4, 8, 8, 2)}",24.856399536132812,20.539966583251953
"{'num_runs': 10, 'epsilon_decay': 0.3, 'learning_rate': 0.1, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 20, 'loss_function': 'MSE', 'epsilon_start': 0.1, 'epsilon_end': 0.01, 'network_architecture': (4, 8, 8, 2)}",43.80279541015625,33.095970153808594
"{'num_runs': 10, 'epsilon_decay': 0.6, 'learning_rate': 0.01, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 20, 'loss_function': 'MSE', 'epsilon_start': 0.1, 'epsilon_end': 0.5, 'network_architecture': (4, 8, 8, 2)}",53.78640365600586,32.30512237548828
"{'num_runs': 10, 'epsilon_decay': 0.3, 'learning_rate': 0.1, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 1, 'loss_function': 'MSE', 'epsilon_start': 0.9, 'epsilon_end': 0.5, 'network_architecture': (4, 8, 8, 2)}",18.873600006103516,9.594383239746094
"{'num_runs': 10, 'epsilon_decay': 0.2, 'learning_rate': 0.6, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 1, 'loss_function': 'MSE', 'epsilon_start': 0.1, 'epsilon_end': 0.5, 'network_architecture': (4, 8, 8, 2)}",20.640798568725586,10.212514877319336
"{'num_runs': 10, 'epsilon_decay': 0.05, 'learning_rate': 0.6, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 30, 'loss_function': 'MSE', 'epsilon_start': 0.3, 'epsilon_end': 0.01, 'network_architecture': (4, 8, 8, 2)}",15.963200569152832,7.824794769287109
"{'num_runs': 10, 'epsilon_decay': 0.9, 'learning_rate': 0.1, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 20, 'loss_function': 'MSE', 'epsilon_start': 0.7, 'epsilon_end': 0.5, 'network_architecture': (4, 8, 8, 2)}",42.585601806640625,29.456157684326172
"{'num_runs': 10, 'epsilon_decay': 0.05, 'learning_rate': 0.4, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 30, 'loss_function': 'MSE', 'epsilon_start': 0.1, 'epsilon_end': 0.01, 'network_architecture': (4, 8, 8, 2)}",18.729598999023438,15.682677268981934
"{'num_runs': 10, 'epsilon_decay': 0.2, 'learning_rate': 0.05, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 20, 'loss_function': 'MSE', 'epsilon_start': 0.7, 'epsilon_end': 0.01, 'network_architecture': (4, 8, 8, 2)}",45.55160140991211,46.49801254272461
"{'num_runs': 10, 'epsilon_decay': 0.2, 'learning_rate': 0.9, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 20, 'loss_function': 'MSE', 'epsilon_start': 0.9, 'epsilon_end': 0.01, 'network_architecture': (4, 8, 8, 2)}",19.952800750732422,10.377555847167969
"{'num_runs': 10, 'epsilon_decay': 0.6, 'learning_rate': 0.4, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 5, 'loss_function': 'MSE', 'epsilon_start': 0.3, 'epsilon_end': 0, 'network_architecture': (4, 8, 8, 2)}",12.450800895690918,5.909360408782959
"{'num_runs': 10, 'epsilon_decay': 0.01, 'learning_rate': 0.1, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 20, 'loss_function': 'MSE', 'epsilon_start': 0.9, 'epsilon_end': 0, 'network_architecture': (4, 8, 8, 2)}",74.26520538330078,56.76054382324219
"{'num_runs': 10, 'epsilon_decay': 0.05, 'learning_rate': 0.05, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 20, 'loss_function': 'MSE', 'epsilon_start': 0.3, 'epsilon_end': 0.01, 'network_architecture': (4, 8, 8, 2)}",38.436004638671875,37.62021255493164
"{'num_runs': 10, 'epsilon_decay': 0.3, 'learning_rate': 0.1, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 50, 'loss_function': 'MSE', 'epsilon_start': 0.9, 'epsilon_end': 0.01, 'network_architecture': (4, 8, 8, 2)}",29.77480125427246,38.92555618286133
"{'num_runs': 10, 'epsilon_decay': 0.2, 'learning_rate': 0.4, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 30, 'loss_function': 'MSE', 'epsilon_start': 0.3, 'epsilon_end': 0.01, 'network_architecture': (4, 8, 8, 2)}",25.305999755859375,25.64664077758789
"{'num_runs': 10, 'epsilon_decay': 0.01, 'learning_rate': 0.15, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 1, 'loss_function': 'MSE', 'epsilon_start': 0.3, 'epsilon_end': 0.01, 'network_architecture': (4, 8, 8, 2)}",14.332399368286133,7.6561102867126465
"{'num_runs': 10, 'epsilon_decay': 0.05, 'learning_rate': 0.05, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 50, 'loss_function': 'MSE', 'epsilon_start': 0.1, 'epsilon_end': 0, 'network_architecture': (4, 8, 8, 2)}",9.369199752807617,0.7366493940353394
"{'num_runs': 10, 'epsilon_decay': 0.01, 'learning_rate': 0.9, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 5, 'loss_function': 'MSE', 'epsilon_start': 0.1, 'epsilon_end': 0, 'network_architecture': (4, 8, 8, 2)}",19.907997131347656,10.063879013061523
"{'num_runs': 10, 'epsilon_decay': 0.6, 'learning_rate': 0.9, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 1, 'loss_function': 'MSE', 'epsilon_start': 0.7, 'epsilon_end': 0.01, 'network_architecture': (4, 8, 8, 2)}",19.503198623657227,9.417346954345703
"{'num_runs': 10, 'epsilon_decay': 0.05, 'learning_rate': 0.01, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 1, 'loss_function': 'MSE', 'epsilon_start': 0.1, 'epsilon_end': 0.5, 'network_architecture': (4, 8, 8, 2)}",26.630800247192383,17.99109649658203
"{'num_runs': 10, 'epsilon_decay': 0.6, 'learning_rate': 0.9, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 20, 'loss_function': 'MSE', 'epsilon_start': 0.1, 'epsilon_end': 0, 'network_architecture': (4, 8, 8, 2)}",16.984800338745117,8.670294761657715
"{'num_runs': 10, 'epsilon_decay': 0.01, 'learning_rate': 0.01, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 30, 'loss_function': 'MSE', 'epsilon_start': 0.3, 'epsilon_end': 0.5, 'network_architecture': (4, 8, 8, 2)}",33.78200149536133,19.192371368408203
"{'num_runs': 10, 'epsilon_decay': 0.2, 'learning_rate': 0.6, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 20, 'loss_function': 'MSE', 'epsilon_start': 0.3, 'epsilon_end': 0, 'network_architecture': (4, 8, 8, 2)}",16.472000122070312,8.724937438964844
"{'num_runs': 10, 'epsilon_decay': 0.2, 'learning_rate': 0.01, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 50, 'loss_function': 'MSE', 'epsilon_start': 0.1, 'epsilon_end': 0, 'network_architecture': (4, 8, 8, 2)}",9.379199981689453,0.779664158821106
"{'num_runs': 10, 'epsilon_decay': 0.6, 'learning_rate': 0.9, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 50, 'loss_function': 'MSE', 'epsilon_start': 0.1, 'epsilon_end': 0, 'network_architecture': (4, 8, 8, 2)}",18.064800262451172,9.441027641296387
"{'num_runs': 10, 'epsilon_decay': 0.2, 'learning_rate': 0.15, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 5, 'loss_function': 'MSE', 'epsilon_start': 0.3, 'epsilon_end': 0.5, 'network_architecture': (4, 8, 8, 2)}",22.214000701904297,12.400201797485352
"{'num_runs': 10, 'epsilon_decay': 0.01, 'learning_rate': 0.05, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 50, 'loss_function': 'MSE', 'epsilon_start': 0.7, 'epsilon_end': 0, 'network_architecture': (4, 8, 8, 2)}",11.976800918579102,8.328839302062988
"{'num_runs': 10, 'epsilon_decay': 0.05, 'learning_rate': 0.1, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 50, 'loss_function': 'MSE', 'epsilon_start': 0.7, 'epsilon_end': 0.5, 'network_architecture': (4, 8, 8, 2)}",34.99079895019531,23.708908081054688
"{'num_runs': 10, 'epsilon_decay': 0.9, 'learning_rate': 0.05, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 50, 'loss_function': 'MSE', 'epsilon_start': 0.3, 'epsilon_end': 0.5, 'network_architecture': (4, 8, 8, 2)}",38.849205017089844,28.038795471191406
"{'num_runs': 10, 'epsilon_decay': 0.01, 'learning_rate': 0.6, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 5, 'loss_function': 'MSE', 'epsilon_start': 0.9, 'epsilon_end': 0.01, 'network_architecture': (4, 8, 8, 2)}",18.031200408935547,8.9266357421875
"{'num_runs': 10, 'epsilon_decay': 0.9, 'learning_rate': 0.01, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 30, 'loss_function': 'MSE', 'epsilon_start': 0.1, 'epsilon_end': 0.01, 'network_architecture': (4, 8, 8, 2)}",9.79800033569336,1.7149709463119507
"{'num_runs': 10, 'epsilon_decay': 0.3, 'learning_rate': 0.01, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 50, 'loss_function': 'MSE', 'epsilon_start': 0.3, 'epsilon_end': 0.01, 'network_architecture': (4, 8, 8, 2)}",9.392800331115723,0.8022156953811646
"{'num_runs': 10, 'epsilon_decay': 0.3, 'learning_rate': 0.4, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 5, 'loss_function': 'MSE', 'epsilon_start': 0.9, 'epsilon_end': 0.01, 'network_architecture': (4, 8, 8, 2)}",16.642000198364258,9.5927734375
"{'num_runs': 10, 'epsilon_decay': 0.6, 'learning_rate': 0.1, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 30, 'loss_function': 'MSE', 'epsilon_start': 0.7, 'epsilon_end': 0.5, 'network_architecture': (4, 8, 8, 2)}",41.63840103149414,28.536481857299805
"{'num_runs': 10, 'epsilon_decay': 0.01, 'learning_rate': 0.15, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 5, 'loss_function': 'MSE', 'epsilon_start': 0.1, 'epsilon_end': 0.5, 'network_architecture': (4, 8, 8, 2)}",23.49479866027832,13.849209785461426
"{'num_runs': 10, 'epsilon_decay': 0.3, 'learning_rate': 0.1, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 1, 'loss_function': 'MSE', 'epsilon_start': 0.1, 'epsilon_end': 0.01, 'network_architecture': (4, 8, 8, 2)}",14.139199256896973,7.72425651550293
"{'num_runs': 10, 'epsilon_decay': 0.2, 'learning_rate': 0.1, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 1, 'loss_function': 'MSE', 'epsilon_start': 0.9, 'epsilon_end': 0.5, 'network_architecture': (4, 8, 8, 2)}",18.894397735595703,9.841413497924805
"{'num_runs': 10, 'epsilon_decay': 0.3, 'learning_rate': 0.01, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 30, 'loss_function': 'MSE', 'epsilon_start': 0.7, 'epsilon_end': 0.01, 'network_architecture': (4, 8, 8, 2)}",9.671199798583984,1.2988269329071045
"{'num_runs': 10, 'epsilon_decay': 0.2, 'learning_rate': 0.4, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 20, 'loss_function': 'MSE', 'epsilon_start': 0.9, 'epsilon_end': 0, 'network_architecture': (4, 8, 8, 2)}",17.554397583007812,13.042497634887695
"{'num_runs': 10, 'epsilon_decay': 0.6, 'learning_rate': 0.01, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 50, 'loss_function': 'MSE', 'epsilon_start': 0.3, 'epsilon_end': 0.5, 'network_architecture': (4, 8, 8, 2)}",18.259201049804688,9.432575225830078
"{'num_runs': 10, 'epsilon_decay': 0.6, 'learning_rate': 0.05, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 1, 'loss_function': 'MSE', 'epsilon_start': 0.9, 'epsilon_end': 0.5, 'network_architecture': (4, 8, 8, 2)}",18.733200073242188,9.946101188659668
"{'num_runs': 10, 'epsilon_decay': 0.01, 'learning_rate': 0.4, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 50, 'loss_function': 'MSE', 'epsilon_start': 0.9, 'epsilon_end': 0.5, 'network_architecture': (4, 8, 8, 2)}",25.153600692749023,15.861953735351562
"{'num_runs': 10, 'epsilon_decay': 0.6, 'learning_rate': 0.9, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 50, 'loss_function': 'MSE', 'epsilon_start': 0.7, 'epsilon_end': 0.5, 'network_architecture': (4, 8, 8, 2)}",21.158000946044922,10.744410514831543
"{'num_runs': 10, 'epsilon_decay': 0.2, 'learning_rate': 0.01, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 20, 'loss_function': 'MSE', 'epsilon_start': 0.9, 'epsilon_end': 0.5, 'network_architecture': (4, 8, 8, 2)}",52.60479736328125,32.96910858154297
"{'num_runs': 10, 'epsilon_decay': 0.05, 'learning_rate': 0.9, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 30, 'loss_function': 'MSE', 'epsilon_start': 0.7, 'epsilon_end': 0, 'network_architecture': (4, 8, 8, 2)}",19.217199325561523,9.3594970703125
"{'num_runs': 10, 'epsilon_decay': 0.01, 'learning_rate': 0.15, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 5, 'loss_function': 'MSE', 'epsilon_start': 0.9, 'epsilon_end': 0, 'network_architecture': (4, 8, 8, 2)}",26.79159927368164,22.121440887451172
